SP-[1] Epoch: 1/1800 | Time: 0m04s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.81  Acc 40.10% | Val: Loss -0.46  Acc(top1) 26.14% | HA 0.00@0
SP-[1] Epoch: 1501/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.84% | Val: Loss nan  Acc(top1) 89.77% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc87.23958333333334-@1501
SP-[1] Epoch: 1502/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.24% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.7727279663086-TrAcc88.93229166666666-@1502
SP-[1] Epoch: 1503/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.93% | Val: Loss nan  Acc(top1) 89.77% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc88.02083333333334-@1503
SP-[1] Epoch: 1504/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.02% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

SP-[1] Epoch: 1505/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 89.58% | Val: Loss nan  Acc(top1) 75.00% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc87.890625-@1505
SP-[1] Epoch: 1506/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.89% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc88.671875-@1506
SP-[1] Epoch: 1507/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.67% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.2272720336914-TrAcc88.15104166666666-@1507
SP-[1] Epoch: 1508/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.15% | Val: Loss nan  Acc(top1) 85.23% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc90.10416666666666-@1508
SP-[1] Epoch: 1509/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 90.10% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.65909576416016-TrAcc88.93229166666666-@1509
SP-[1] Epoch: 1510/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 88.93% | Val: Loss nan  Acc(top1) 84.66% | HA 92.61@927

SP-[1] Epoch: 1511/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.67% | Val: Loss nan  Acc(top1) 73.86% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.09091186523438-TrAcc89.19270833333334-@1511
SP-[1] Epoch: 1512/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.19% | Val: Loss nan  Acc(top1) 84.09% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:80.68181610107422-TrAcc88.80208333333334-@1512
SP-[1] Epoch: 1513/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 88.80% | Val: Loss nan  Acc(top1) 80.68% | HA 92.61@927

SP-[1] Epoch: 1514/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 91.15% | Val: Loss nan  Acc(top1) 67.61% | HA 92.61@927

SP-[1] Epoch: 1515/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.80% | Val: Loss nan  Acc(top1) 75.00% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc89.58333333333334-@1515
SP-[1] Epoch: 1516/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 89.58% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc85.28645833333334-@1516
SP-[1] Epoch: 1517/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 85.29% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc87.890625-@1517
SP-[1] Epoch: 1518/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 87.89% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.09091186523438-TrAcc89.58333333333334-@1518
SP-[1] Epoch: 1519/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 89.58% | Val: Loss nan  Acc(top1) 84.09% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc89.97395833333334-@1519
SP-[1] Epoch: 1520/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.97% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc87.5-@1520
SP-[1] Epoch: 1521/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 87.50% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.38636779785156-TrAcc88.28125-@1521
SP-[1] Epoch: 1522/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.28% | Val: Loss nan  Acc(top1) 82.39% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:81.81818389892578-TrAcc87.890625-@1522
SP-[1] Epoch: 1523/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.89% | Val: Loss nan  Acc(top1) 81.82% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.20455169677734-TrAcc88.80208333333334-@1523
SP-[1] Epoch: 1524/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.80% | Val: Loss nan  Acc(top1) 89.20% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.20455169677734-TrAcc89.58333333333334-@1524
SP-[1] Epoch: 1525/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 89.58% | Val: Loss nan  Acc(top1) 89.20% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.20455169677734-TrAcc88.54166666666666-@1525
SP-[1] Epoch: 1526/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.54% | Val: Loss nan  Acc(top1) 89.20% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.20455169677734-TrAcc90.234375-@1526
SP-[1] Epoch: 1527/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 90.23% | Val: Loss nan  Acc(top1) 89.20% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc86.19791666666666-@1527
SP-[1] Epoch: 1528/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 86.20% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc87.5-@1528
SP-[1] Epoch: 1529/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.50% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.20455169677734-TrAcc88.671875-@1529
SP-[1] Epoch: 1530/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.67% | Val: Loss nan  Acc(top1) 89.20% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.20455169677734-TrAcc87.5-@1530
SP-[1] Epoch: 1531/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.50% | Val: Loss nan  Acc(top1) 89.20% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc89.32291666666666-@1531
SP-[1] Epoch: 1532/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 89.32% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.09091186523438-TrAcc89.71354166666666-@1532
SP-[1] Epoch: 1533/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.71% | Val: Loss nan  Acc(top1) 84.09% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.79545593261719-TrAcc88.54166666666666-@1533
SP-[1] Epoch: 1534/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.54% | Val: Loss nan  Acc(top1) 85.80% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc89.0625-@1534
SP-[1] Epoch: 1535/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 89.06% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc87.36979166666666-@1535
SP-[1] Epoch: 1536/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 87.37% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc85.41666666666666-@1536
SP-[1] Epoch: 1537/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 85.42% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc90.10416666666666-@1537
SP-[1] Epoch: 1538/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 90.10% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc90.49479166666666-@1538
SP-[1] Epoch: 1539/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 90.49% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc88.28125-@1539
SP-[1] Epoch: 1540/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.28% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc88.28125-@1540
SP-[1] Epoch: 1541/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 88.28% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc88.93229166666666-@1541
SP-[1] Epoch: 1542/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.93% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.7727279663086-TrAcc86.328125-@1542
SP-[1] Epoch: 1543/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 86.33% | Val: Loss nan  Acc(top1) 89.77% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc90.75520833333334-@1543
SP-[1] Epoch: 1544/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 90.76% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc89.97395833333334-@1544
SP-[1] Epoch: 1545/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.97% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc88.671875-@1545
SP-[1] Epoch: 1546/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 88.67% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc88.671875-@1546
SP-[1] Epoch: 1547/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 88.67% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:81.25-TrAcc87.890625-@1547
SP-[1] Epoch: 1548/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.89% | Val: Loss nan  Acc(top1) 81.25% | HA 92.61@927

SP-[1] Epoch: 1549/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 90.23% | Val: Loss nan  Acc(top1) 74.43% | HA 92.61@927

SP-[1] Epoch: 1550/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.71% | Val: Loss nan  Acc(top1) 67.05% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.95455169677734-TrAcc87.36979166666666-@1550
SP-[1] Epoch: 1551/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 87.37% | Val: Loss nan  Acc(top1) 82.95% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.79545593261719-TrAcc87.63020833333334-@1551
SP-[1] Epoch: 1552/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.63% | Val: Loss nan  Acc(top1) 85.80% | HA 92.61@927

SP-[1] Epoch: 1553/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 86.59% | Val: Loss nan  Acc(top1) 78.41% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc87.63020833333334-@1553
SP-[1] Epoch: 1554/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.63% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc89.0625-@1554
SP-[1] Epoch: 1555/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.06% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc89.453125-@1555
SP-[1] Epoch: 1556/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.45% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc88.80208333333334-@1556
SP-[1] Epoch: 1557/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.80% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc88.15104166666666-@1557
SP-[1] Epoch: 1558/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 88.15% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc90.36458333333334-@1558
SP-[1] Epoch: 1559/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 90.36% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.79545593261719-TrAcc89.453125-@1559
SP-[1] Epoch: 1560/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 89.45% | Val: Loss nan  Acc(top1) 85.80% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:80.11363983154297-TrAcc90.234375-@1560
SP-[1] Epoch: 1561/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 90.23% | Val: Loss nan  Acc(top1) 80.11% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.2272720336914-TrAcc89.0625-@1561
SP-[1] Epoch: 1562/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.06% | Val: Loss nan  Acc(top1) 85.23% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.38636779785156-TrAcc88.41145833333334-@1562
SP-[1] Epoch: 1563/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.41% | Val: Loss nan  Acc(top1) 82.39% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.95455169677734-TrAcc89.0625-@1563
SP-[1] Epoch: 1564/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.06% | Val: Loss nan  Acc(top1) 82.95% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc88.41145833333334-@1564
SP-[1] Epoch: 1565/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.41% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

SP-[1] Epoch: 1566/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 86.85% | Val: Loss nan  Acc(top1) 78.41% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.38636779785156-TrAcc88.02083333333334-@1566
SP-[1] Epoch: 1567/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.02% | Val: Loss nan  Acc(top1) 82.39% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc89.0625-@1567
SP-[1] Epoch: 1568/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.06% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc91.27604166666666-@1568
SP-[1] Epoch: 1569/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 91.28% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.7727279663086-TrAcc90.36458333333334-@1569
SP-[1] Epoch: 1570/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 90.36% | Val: Loss nan  Acc(top1) 89.77% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc88.671875-@1570
SP-[1] Epoch: 1571/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.67% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc89.71354166666666-@1571
SP-[1] Epoch: 1572/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 89.71% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

SP-[1] Epoch: 1573/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.67% | Val: Loss nan  Acc(top1) 71.02% | HA 92.61@927

SP-[1] Epoch: 1574/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 89.19% | Val: Loss nan  Acc(top1) 66.48% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.65909576416016-TrAcc88.93229166666666-@1574
SP-[1] Epoch: 1575/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.93% | Val: Loss nan  Acc(top1) 84.66% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.38636779785156-TrAcc88.54166666666666-@1575
